"state","county","votes","candidate","party","office","district","state_po","state_fips","state_cen","state_ic","mode","version","special","writein","stage","year"
"Mississippi","Pearl River",160,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Pike",104,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Monroe",73,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Oktibbeha",83,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Panola",119,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Washington",85,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Lincoln",99,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Alcorn",118,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Hancock",124,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Adams",67,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Pontotoc",83,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Bolivar",73,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Copiah",47,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Marshall",46,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Simpson",121,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Marion",76,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Union",81,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Tate",97,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Yazoo",65,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Neshoba",73,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Prentiss",96,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Scott",52,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Wayne",79,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Grenada",72,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Covington",89,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Itawamba",53,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Tippah",115,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Newton",114,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Leake",57,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Leflore",86,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Tishomingo",87,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Clay",29,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Winston",38,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Smith",74,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Clarke",89,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Sunflower",36,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Jasper",57,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Chickasaw",31,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Holmes",36,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","George",39,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Attala",35,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Stone",65,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Amite",38,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Lawrence",55,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Yalobusha",63,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Calhoun",42,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Tallahatchie",68,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Jeff Davis",26,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Coahoma",37,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Walthall",0,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Kemper",30,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Webster",22,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Greene",58,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Montgomery",44,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Carroll",26,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Franklin",41,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Perry",38,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Noxubee",14,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Jefferson",22,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Wilkinson",45,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Claiborne",28,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Choctaw",26,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Humphreys",12,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Quitman",32,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Benton",27,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Tunica",30,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Sharkey",8,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
"Mississippi","Issaquena",5,"David Singletary","independent","Governor","statewide","MS",28,64,46,"total","11/06/2019 2:50 PM","FALSE","FALSE","gen","2019"
